DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
3F5FBE30F8414256C1256F230035B27C,"Coleman, Edward",DS,Englischer Komponist (1605-69).,Musik,,
FB24F9A9701BAABCC1257BFD005CF7BA,"Coltrane, John",ND,s. Jazz,,,4DAD35B74975459AC1256F230035B9EE
123AA7AF1388D060C1256F230035EB6D,Combo,ND,s. Jazz,,,4DAD35B74975459AC1256F230035B9EE
439612AAF2E027E4C1256F230035EB74,Computermusik,ND,s. Musik,,,7B0A85894606CB6DC1256F230035BFCA
3DC71773EE28CDCFC1256F230035B292,Concerto grosso,DS,"Tonstück für Orchester oder eine Instrumentengruppe: Corelli, Händel, Bach.",Musik,,
33E1D1B9CE3A6555C1257C0500392BDE,"Condon, Eddie",ND,s. Jazz,,,4DAD35B74975459AC1256F230035B9EE
466F3A767FF837DFC1257C0500394DC9,Conductus,ND,s. Mittelalterliche Musik,,,6919955E1CC66D0BC1256F230035BF21
9EF6E6124FE1C7DAC12578E8004DFF5E,Conga,ND,s. Schlaginstrument,,,FC96CD0F56275A73C1256F230035C4A7
0C750E2859CF98D3C1256F230035EB7E,Cool Jazz,ND,s. Jazz,,,4DAD35B74975459AC1256F230035B9EE
2D293F0516F714F2C1256F230035B297,"Copland, Aaron",DS,Amerikanischer Komponist (1900-90).,Musik,,
2ADB61002634E5C9C1256F230035B298,"Corbett, William",DS,Englischer Violinist und Komponist (um 1670-1748).,Musik,,
F7FE2BEE95A16C52C1256F230035EB87,Country (Musik),ND,s. Country-Musik,,,BA781945303AEF6FC125833700601335
BA781945303AEF6FC125833700601335,Country-Musik,DS,"Country-Musik ist eine aus den USA stammende Musikrichtung, die Anfang des 20. Jahrhunderts aus traditionellen Elementen der Volksmusik der europäischen Zuwanderervölker – insbesondere aus Irland und England – hervorging. Die ursprünglich in den südlichen Appalachen beheimatete Old-Time Music entwickelte sich durch urbane Einflüsse und Übernahme von Elementen anderer Musik-Genres – wie etwa des Blues – zur heutigen Country-Musik.",Musik,,
102CEEF8EC504D57C1256F230035EB88,Countrymusik,ND,s. Country-Musik,,,BA781945303AEF6FC125833700601335
A778A9FE3F75E421C1256F230035B2A5,"Couperin, François",DS,"Genannt Le Grand, französischer Komponist (1668-1733).",Musik,,
701EDD832645537EC12581E900517263,"Crooks, Lesane Parish",ND,"s. Shakur, Tupac",,,7F6DE3697A5B92CEC12581E900513B1E
08709442E2C00108C1256F230035B2B2,"Crosby, Bing",DS,"Eigentlich Harry Lillis Crosby, amerikanischer Sänger und Filmschauspieler (1904-77).",Musik,,
8368BEB385AC824AC1256F230035EB8D,"Crosby, Harry Lillis",ND,"s. Crosby, Bing",,,08709442E2C00108C1256F230035B2B2
