DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
4D24B39ED3128575C12581A60057EE03,Filmbildung,DS,"Die Filmbildung als Teil der Medienbildung vermittelt filmbezogenes Wissen und auf den rezeptiven und produktiven Umgang mit diesem Medium bezogene Kompetenzen, will aber dabei auch die Genussfähigkeit im Sinn ästhetischer Bildung erhalten und steigern. Die Kompetenzen lassen sich in vier Bereiche fassen: · auf Filmproduktion und -präsentation bezogene Kompetenzen (Planung und Produktion von Filmen, Bild- und Tonbearbeitung, Filmpräsentation) · auf Filmanalyse bezogene Kompetenzen (Filmästhetik, „Filmsprache“, Filmgeschichte, Filmtheorie) · auf Film in der Mediengesellschaft bezogene Kompetenzen (Film als Wirtschaftsfaktor, seine politische, gesellschaftliche und kulturelle Wirkung; rechtliche Rahmenbedingungen) · auf Filmnutzung bezogene Kompetenzen (Filmgebrauch, -wirkung und Einfluss, Geschmacks- und Urteilsbildung).",Medienpädagogik,,
041D6C1A75ACE0A9C1256F230035D3D8,Filmdokument,D,s.a. Filmgeschichte,,,888AACD4B26BD0EDC1256F230035B543
888AACD4B26BD0EDC1256F230035B543,Filmgeschichte,DS,Die historische Entwicklung des Films vom Schwarz-Weiß- und Stumm-Film zum Ton- und Farb-Film.,Medienpädagogik,,
026ABB32E734B267C1256F230035D3DC,Filmgestaltung,D,s.a. Filmsprache,,,8965E6461A7079EDC1256F230035B54A
B5479F1D29068F98C1256F230035D3DD,Filmgestaltung,D,s.a. Filmmontage,,,891F5B0F4D2B453CC1256F230035B548
F2C7F5C2955D61E0C1256F230035B544,Filmgestaltung,DS,"Der Film als Kunstwerk. Bild, Wort und Musik zu einer künstlerischen Einheit zu verbinden (Filmdramaturgie).",Medienpädagogik,,
4E6DF8C2FC61842AC1256F230035D3E3,Filmherstellung,D,s.a. Fernsehproduktion,,,59B8E6647B655179C1256F230035B525
BD5078E7C6489C70C1256F230035B545,Filmherstellung,DS,"Produktion eines Filmes durch eine Filmgesellschaft in 3 Stufen: Drehbuch (Stoffauswahl), Finanzierung, Mitarbeiter), Aufnahme nach Drehplan und drehbuchgerechtes Zusammenfügen der Teilstücke vom Cutter sowie Synchronisation.",Medienpädagogik,,
E24F3991B678C1BFC1256F230035D3E4,Filmherstellung,D,s.a. Videoproduktion,,,10554E0451498F4FC1256F230035C9B9
F62B8B2E584298D3C1256F230035D3E1,Filmherstellung,D,s.a. Aktive Medienarbeit,,,54F8CD59D97DB830C1256F230035ADD2
FDC10D43BF53AFB5C1256F230035D3DF,Filmherstellung,D,s.a. Filmmontage,,,891F5B0F4D2B453CC1256F230035B548
37C37AF2A94FE12EC12583D8005C0AC9,Filmherstellung,D,s.a. Vertonung,,,8EB27DA858665CC6C12583D8005BD94D
891F5B0F4D2B453CC1256F230035B548,Filmmontage,DS,"Die Montage (im deutschen weniger treffend als Schnitt bezeichnet) gibt einem Film die endgültige Form und Aussage. Die einzelnen Einstellungen werden nach dramaturgischen und schnitttechnischen Gesichtspunkten aneinandergehängt/""montiert"".",Medienpädagogik,,
ED32107EDDDE99FBC1256F230035EE70,Filmproduktion,ND,s. Filmherstellung,,,BD5078E7C6489C70C1256F230035B545
433280E2D6D32D8BC1256F230035EE73,Filmschnitt,ND,s. Filmherstellung,,,BD5078E7C6489C70C1256F230035B545
7C5F8041714766D8C12577AC00338120,Filmschnitt,ND,s. Filmmontage,,,891F5B0F4D2B453CC1256F230035B548
8965E6461A7079EDC1256F230035B54A,Filmsprache,DS,"Die Filmsprache ist eine visuelle Ausdrucksform, die sich seit der Erfindung des Films 1895 entwickelt hat. Erzählt wird mit den Mitteln der Kamera (Licht, Standpunkt, Perspektive, Bewegung u.a.); der Zuschauer decodiert das Geschehene.",Medienpädagogik,,
C359B27CC64B6AE9C1256F230035EE74,Filmtechnik,ND,s. Filmgestaltung,,,F2C7F5C2955D61E0C1256F230035B544
C68A867E12C3EAF4C12577FF0058AB0C,Filmtheater,ND,s. Kino,,,2CC402AD7E73E5DFC1256F230035BB03
F8313DB091F3392CC1256F230035EE75,Filmtrick,ND,s. Filmgestaltung,,,F2C7F5C2955D61E0C1256F230035B544
D43034CAA7B85455C1256F230035EEBF,Fokus,ND,s. Fotografieren,,,A6B1A42E451C6DD0C1256F230035B5A4
8F9469901ADD88F5C1256F230035D420,Fotografie,D,s.a. Fotografieren,,,A6B1A42E451C6DD0C1256F230035B5A4
FFBD7230F7E26669C1256F230035D41E,Fotografie,D,s.a. Sensibilisierung (Fotografie),,,7805EE2D584B16DCC1256F230035C583
3FB89C4A4E745D19C125843A005A6D01,Fotografie,D,s.a. Weitwinkelobjektiv,,,33A00F80D7C0577CC1256F2300360AF8
1612FF98D0D1F4F0C1257568005094A8,Fotografieren,D,s.a. Belichtung,,,48640D705E8154A1C1256F230035B00D
